compound,spacegroup,grueneisen_parameter,bulk_modulus,poisson_ratio,heat_capacity,thermal_conductivity,thermal_expansion,AtomicNumber_Mean,AtomicNumber_Weighted_Mean,AtomicNumber_Geometric_Mean,AtomicNumber_Weighted_Geometric_Mean,AtomicNumber_Entropy,AtomicNumber_Weighted_Entropy,AtomicNumber_Range,AtomicNumber_Weighted_Range,AtomicNumber_Standard_Deviation,AtomicNumber_Weighted_Standard_Deviation,AtomicMass_Mean,AtomicMass_Weighted_Mean,AtomicMass_Geometric_Mean,AtomicMass_Weighted_Geometric_Mean,AtomicMass_Entropy,AtomicMass_Weighted_Entropy,AtomicMass_Range,AtomicMass_Weighted_Range,AtomicMass_Standard_Deviation,AtomicMass_Weighted_Standard_Deviation,AtomicRadius_Mean,AtomicRadius_Weighted_Mean,AtomicRadius_Geometric_Mean,AtomicRadius_Weighted_Geometric_Mean,AtomicRadius_Entropy,AtomicRadius_Weighted_Entropy,AtomicRadius_Range,AtomicRadius_Weighted_Range,AtomicRadius_Standard_Deviation,AtomicRadius_Weighted_Standard_Deviation,Electronegativity_Mean,Electronegativity_Weighted_Mean,Electronegativity_Geometric_Mean,Electronegativity_Weighted_Geometric_Mean,Electronegativity_Entropy,Electronegativity_Weighted_Entropy,Electronegativity_Range,Electronegativity_Weighted_Range,Electronegativity_Standard_Deviation,Electronegativity_Weighted_Standard_Deviation,material_type,debye_temperature
Sb6Tb8,220,1.96035,63.1924,0.293235,42.0955,1.8898,4.45E-05,58.0,59.0,57.57603668193913,58.582281216216835,0.6858463996222524,0.6592000722901373,14.0,15.285714285714281,7.0,43.096711366556086,140.3425,142.99714285714288,139.10682226260508,141.77897373205872,0.6843554173836724,0.6561978751135585,37.165000000000006,38.63142857142857,18.582500000000003,104.73912864535278,179.0,185.57142857142856,172.98843892006195,179.60831060258047,0.6597535882177735,0.616808914029387,92.0,71.57142857142856,46.0,140.6400094030783,1.625,1.564285714285714,1.568438714135812,1.5095768388423607,0.6585450135382939,0.6855278846488313,0.8499999999999999,0.19285714285714284,0.42499999999999993,1.1144917391953577,Metal,212.017
Sb2Sr4,139,1.94803,25.4625,0.207523,18.4444,2.54954,8.12E-05,44.5,42.33333333333333,44.02272140611028,41.91593161185245,0.6824410737934514,0.6736450303113333,13.0,8.333333333333332,6.5,30.508650867873154,104.69,99.0,103.28896940138381,97.77707601213197,0.6797945313395599,0.6768462896651619,34.14,17.826666666666668,17.07,71.12942444742697,176.0,190.33333333333331,170.6663411455229,185.45844905016008,0.6629972469523386,0.5427862030038619,86.0,101.66666666666667,43.0,152.5825823757235,1.5,1.3166666666666664,1.3955285736952863,1.2276286742412152,0.624331306571451,0.6924259688660179,1.0999999999999999,0.04999999999999993,0.5499999999999999,0.9316949906249121,Metal,210.935
Ca10In4Sb12,55,2.01269,37.2833,0.2654,79.1639,0.936596,6.97E-05,40.0,38.769230769230774,36.83540228932116,35.36190315180364,1.0280171815533699,0.9422967587341589,31.0,16.0,14.165686240583852,46.61665395580751,92.21866666666666,89.27584615384617,82.4404244955939,78.69869633243671,1.0060646228003516,0.9152051646361962,81.682,40.7823076923077,36.97778325186925,108.06437434928759,161.0,160.0,159.0716025748967,157.6038221207779,1.0865208895889977,1.0078554588905504,61.0,50.61538461538461,25.152865973217974,188.44502282421504,1.61,1.6046153846153846,1.5395411012508844,1.5219926376116704,1.0576739284472436,0.9555895363827847,1.0499999999999998,0.6723076923076923,0.4451965857910412,1.9216967354906096,Non-Metal,227.034
Al16Os7Sc6,225,1.94719,137.253,0.269435,80.3355,3.99043,3.20E-05,36.666666666666664,29.862068965517242,27.478440402283333,21.985762704249144,0.8239799412382979,0.9223678448401312,63.0,14.0,28.003967972810962,36.036050122652604,87.38930266666667,70.10542924137931,61.33569724288608,48.04905208740809,0.7691234594577072,0.874177817084197,163.248,36.616363862068965,73.08863164315328,85.62312856262265,162.33333333333334,147.82758620689657,158.96097561587632,144.1911682292024,1.0789113659440028,1.0721350848599234,67.0,27.034482758620683,31.351058816073323,171.8568729496257,1.7233333333333336,1.700689655172414,1.6888684464541135,1.6764604734624007,1.0781681599627402,1.000341640993849,0.8400000000000001,0.606896551724138,0.3521678892548585,2.0106096708495347,Metal,428.039
Dy16In4Rh4,216,1.79643,61.8563,0.280107,71.9732,1.6031,4.43E-05,53.333333333333336,59.66666666666667,52.599810126201874,58.920178787316395,1.0844474426036446,0.7574894951221737,21.0,36.5,9.104333522498441,74.96035989478412,126.74133333333333,144.6206666666667,124.28956845323809,142.11634273950068,1.0786150788430275,0.7368814531367407,59.593999999999994,91.18233333333333,25.748600186331597,182.51466897941845,185.66666666666666,206.83333333333337,183.24628668414653,204.40194070503705,1.0852442589925335,0.761738334014572,72.0,126.0,30.728199137310703,259.59851480485963,1.7599999999999998,1.4900000000000002,1.7044001352638303,1.4420014441816185,1.0676969602004642,1.0002670800840965,1.0599999999999998,0.5166666666666666,0.4329742101634537,1.7646592368562901,Metal,212.972
Mg1Pd1Sb1,216,2.33541,70.338,0.33734,9.10845,3.06506,6.26E-05,36.333333333333336,36.33333333333333,30.420738388632277,30.420738388632273,0.9623617234686392,0.9623617234686392,39.0,13.0,17.326921891156037,43.130293555947674,84.16166666666668,84.16166666666666,68.03637608643704,68.03637608643704,0.9411726770564512,0.9411726770564512,97.45500000000001,32.485,42.78585676235652,100.27192043527329,149.0,149.0,148.26391005717278,148.26391005717278,1.0936196471270454,1.0936196471270454,36.0,12.0,14.966629547095765,172.26723426119082,1.8533333333333335,1.853333333333333,1.8077954091466162,1.8077954091466162,1.0753259286746037,1.0753259286746037,0.8900000000000001,0.29666666666666675,0.38904441334577156,2.1518002798690317,Metal,247.115
Nd1P12Ru4,204,2.15621,150.614,0.248045,44.8333,6.60441,3.24E-05,39.666666666666664,24.47058823529412,34.08513841717469,20.963990054610502,0.9742010507395741,1.0056898515586705,45.0,7.058823529411766,18.624953392931992,28.819447490075486,92.09533333333331,54.129999999999995,76.71914692522374,44.786786406247245,0.9525188502411122,1.0179924713198722,113.26799999999999,15.296352941176467,46.67489287495889,63.6052512034228,160.66666666666666,123.1764705882353,153.16907846684512,117.81260876236844,1.0550669861826316,0.9189488991844165,108.0,57.058823529411775,45.7626728046147,147.84720439612943,1.8433333333333335,2.130588235294118,1.76437359233645,2.1097494365545337,1.0590625365235904,0.6853743818742855,1.0600000000000003,1.4788235294117646,0.4973485252371376,2.6835822776338443,Metal,531.024
Cd1Cu4Yb1,216,2.31151,62.6906,0.392848,18.8933,0.709588,9.28E-05,49.0,39.0,46.0163772813311,36.53046593131005,1.038977521903623,1.0338306126424357,41.0,11.333333333333332,16.753109164172084,45.769956181854596,116.33399999999999,89.94000000000001,107.32116085586962,82.58226497104027,1.0228781865050074,1.046099938674922,109.499,23.628833333333333,44.78876493794695,105.1984421623671,176.0,160.5,173.05425587290048,158.40728235018307,1.0813559916813982,0.9426839605088064,77.0,69.83333333333333,33.1762967593833,192.85674015243083,1.5633333333333332,1.731666666666667,1.522922010777527,1.7010443323080389,1.0739710056111886,0.7618679541865696,0.7999999999999998,1.0833333333333333,0.338657480190367,2.1716493987545764,Metal,177.052
Ru2,194,2.31362,293.972,0.245559,5.22982,42.7524,2.03E-05,44.0,44.0,44.0,44.0,-0.0,-0.0,0.0,0.0,0.0,0.0,101.07,101.07,101.07,101.07,-0.0,-0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,178.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2,2.2,-0.0,-0.0,0.0,0.0,0.0,0.0,Metal,532.901
Te4Zr4,62,2.10746,87.4681,0.28443,23.5453,4.13816,3.84E-05,46.0,46.0,45.60701700396552,45.60701700396552,0.6846162778013047,0.6846162778013047,12.0,6.0,6.0,32.802438933713454,109.412,109.412,107.88967698533534,107.88967698533534,0.6792659513065579,0.6792659513065579,36.37599999999999,18.187999999999995,18.187999999999995,78.42763890364162,164.5,164.5,159.1791443625703,159.17914436257033,0.6609782173870709,0.6609782173870709,83.0,41.5,41.5,119.96353612660808,1.715,1.715,1.6712270940838652,1.6712270940838652,0.6677333174161975,0.6677333174161975,0.77,0.385,0.385,1.2428696633195293,Metal,284.055
Fe4S8,205,2.1708,102.641,0.118628,29.9831,10.2701,4.90E-05,21.0,19.333333333333332,20.396078054371138,18.810677501766058,0.6645284386549151,0.6877868229921127,10.0,2.0,5.0,13.743685418725534,43.9525,39.98833333333333,42.31300863800635,38.57480835483469,0.656081165334452,0.6907662769684346,23.784999999999997,2.7583333333333364,11.892499999999998,28.34321087628883,122.0,110.66666666666666,117.16654812701448,106.50336121993179,0.6537945498628333,0.6913315946464811,68.0,6.666666666666664,34.0,78.39501117914185,2.205,2.33,2.172878275467818,2.3008951776947217,0.6786150820687115,0.5749339225507397,0.75,1.1099999999999999,0.375,1.824965753103329,Non-Metal,638.989
Pb2Pd4Tb4,127,2.16503,75.4084,0.350815,30.4449,1.2204,5.08E-05,64.33333333333333,60.800000000000004,62.588567766061225,59.2967984796075,1.0719976756541936,1.0784257082371225,36.0,9.599999999999998,14.70449666674185,70.57024868880654,157.51500000000001,147.57800000000003,151.89206108160442,142.74606334292096,1.0637100832987054,1.0780456901742768,100.77999999999999,22.13000000000001,41.15534128963901,171.31759748490526,182.66666666666666,188.4,180.24503664701385,186.00808998934733,1.084986648098211,1.01675089486413,71.0,59.2,30.554141381415967,221.6144399627425,1.9100000000000001,1.826,1.8322579551974816,1.746275475859979,1.060852507269411,1.05153743467569,1.1300000000000001,0.4140000000000001,0.5048432099837203,2.134533204239278,Metal,185.047
Au2In2O4,194,2.34264,111.913,0.365967,24.0558,1.704,5.48E-05,45.333333333333336,36.0,31.402993750828806,22.31006246897738,0.8499996851055073,0.940320282158279,71.0,15.75,29.101355447622865,43.036321868858636,109.26133333333335,85.94575,71.25774840458509,49.0509339768466,0.8209004830605067,0.9063746871251213,180.96800000000002,41.242250000000006,73.98428510764222,103.43772139130387,126.0,106.5,109.2207182039536,88.9281136953983,0.984442323350184,1.0693910233229664,126.0,19.5,55.641710972974224,123.82043450093364,2.5866666666666664,2.8,2.496150234766054,2.704535279612922,1.0639191362770997,0.928149056902676,1.66,1.275,0.6784950667142359,3.3763367723021944,Non-Metal,260.889
Au2Si2Tb1,139,2.36925,102.923,0.318177,15.0018,3.25656,4.93E-05,52.666666666666664,50.2,41.58047962374626,38.02635708576677,0.9267193652882026,0.885903480779661,65.0,26.0,27.932458220182166,60.98327639607436,127.99233333333335,121.8058,95.79732293489722,86.57362515455948,0.8988360602751235,0.8522017236470665,168.882,67.55280000000002,72.33212693924848,148.93119803748306,170.0,159.0,163.18675822492148,153.03310654798165,1.0597909906105447,1.075092514361052,114.0,25.200000000000003,46.62617290749907,184.72011260282406,1.88,2.016,1.7957926424327646,1.946575156149816,1.055060480811807,0.9664688250822282,1.34,0.776,0.5472354764328302,2.3940994131405655,Metal,256.019
N4Os2,127,2.23534,335.073,0.324838,15.9931,11.7081,2.75E-05,41.5,30.0,23.065125189341593,15.5001734285139,0.2892369342405937,0.4322259317038786,69.0,20.666666666666664,34.5,25.75957211514888,102.1185,72.74799999999999,51.61929493900512,33.41871565166001,0.2499557114112063,0.38325895756099526,176.22299999999998,54.071999999999996,88.11149999999999,64.09388694719645,120.5,99.0,101.78408519999579,83.40317700154573,0.5421184176373004,0.6626287676763001,129.0,24.333333333333336,64.5,72.08713862788255,2.62,2.76,2.5861167800391383,2.7293335642419763,0.6802426739679679,0.5789353905773502,0.8399999999999999,1.293333333333333,0.41999999999999993,2.1552622939112434,Metal,505.999
Sn3Th1,221,2.15777,59.1661,0.403188,12.2832,0.968624,5.14E-05,70.0,60.0,67.08203932499369,57.91460926441346,0.6517565611726531,0.6615632381579821,40.0,15.0,20.0,43.73213921133976,175.374,147.042,165.96756002303582,140.36384523920177,0.6400007524398875,0.6707226595451434,113.32800000000002,31.022999999999996,56.66400000000001,106.26329632803606,162.5,153.75,161.55494421403512,153.05380397440337,0.6873371029105955,0.6045364845808017,35.0,63.75,17.5,117.69266119856412,1.63,1.795,1.5962455951387933,1.7687965870817466,0.6725110262488945,0.4729947446420704,0.6599999999999999,1.145,0.32999999999999996,1.505498256392215,Metal,136.008
Ce1P12Ru4,204,2.17659,152.278,0.222822,43.9673,7.71232,3.18E-05,39.0,24.35294117647059,33.70212691334143,20.922225136428175,0.979004776501782,1.0011241600604714,43.0,7.176470588235295,17.90716802475106,28.70540018881465,90.71999999999998,53.88729411764706,75.98054950616853,44.71039322843058,0.9570007870941688,1.0141762151566196,109.14200000000001,15.539058823529407,45.15407634606943,63.36680377733295,153.66666666666666,121.94117647058823,147.7766902556676,117.06982770019643,1.0630073434278908,0.9042826114072711,87.0,58.29411764705883,39.46587837050578,146.72283972000315,1.8366666666666667,2.1294117647058823,1.753994684013919,2.10755401064946,1.057149250872726,0.6838374999133909,1.08,1.48,0.506776303927307,2.682619181833397,Non-Metal,563.912
Ag2Th4,140,2.07253,65.4011,0.380234,18.2832,1.18724,4.23E-05,68.5,75.66666666666667,65.0384501660364,72.47601267482153,0.6430480235646461,0.5100197512232062,43.0,44.333333333333336,21.5,62.011647651424695,169.953,190.648,158.20706363497175,179.75057342079398,0.6248531677261884,0.48418494194770684,124.17000000000002,118.73600000000002,62.08500000000001,158.81576999781853,172.5,175.0,172.33687939614086,174.85430049754365,0.6922017029622767,0.6224869206570489,15.0,65.0,7.5,132.00378782444085,1.615,1.51,1.5839823231336896,1.4830234031033434,0.6740031436007723,0.6821693207972059,0.6299999999999999,0.22333333333333338,0.31499999999999995,1.0793465101110435,Metal,141.013
Sn2Ta6,223,1.93442,164.794,0.423767,23.9421,1.59843,2.44E-05,61.5,67.25,60.41522986797286,66.41017828888896,0.6755608637038008,0.48018402234822954,23.0,42.25,11.5,56.15881498037508,149.829,165.38850000000002,146.56171764823173,162.84977643525409,0.671420392596965,0.47054499295229263,62.238000000000014,106.03350000000002,31.119000000000007,138.91806767749833,172.5,186.25,170.29386365926402,184.55019027856028,0.6803853852615318,0.4928685327679205,55.0,113.75,27.5,154.3180562993197,1.73,1.615,1.7146428199482247,1.6037344636573527,0.6842833781686499,0.6137222817189087,0.45999999999999996,0.635,0.22999999999999998,1.2270798670013292,Metal,173.979
Ge3Os3Zr3,189,2.08204,190.879,0.2921,25.4731,8.23499,2.48E-05,49.333333333333336,49.33333333333333,45.99117663155864,45.99117663155864,1.026979429737697,1.026979429737697,44.0,14.666666666666666,19.136933459209764,58.026813725303846,118.028,118.02799999999999,108.01930726488246,108.01930726488249,1.0081412269262813,1.0081412269262813,117.6,39.2,51.61576511105885,139.50701576623305,172.0,172.0,168.2608146497117,168.26081464971173,1.0777975880146413,1.0777975880146413,81.0,26.999999999999993,34.322004603461025,199.5945891050156,1.8466666666666667,1.8466666666666667,1.8050536991362522,1.8050536991362525,1.0771307864388235,1.0771307864388235,0.8700000000000001,0.29000000000000004,0.37348211321144803,2.143221873721897,Metal,370.023
Al2Sn6Zr10,193,1.97092,100.214,0.245245,51.5391,4.38274,3.44E-05,34.333333333333336,40.33333333333333,29.6249606840737,38.030159501763706,0.9793826767445413,0.8128515696063228,37.0,20.77777777777778,15.627610892974722,48.99458271893402,78.972,93.24799999999999,66.35752582393002,86.98683154663676,0.961157745193506,0.805650726364293,91.728,47.68200000000001,38.436875731515954,113.30677300144063,156.33333333333334,175.88888888888889,152.18519670248827,172.24511021021257,1.071477674398123,0.8281321370314114,88.0,101.33333333333333,36.80881536926839,215.73697977964846,1.6333333333333335,1.5711111111111111,1.6130377430518246,1.5459869034436906,1.0861747584002373,0.9670633272464515,0.6299999999999999,0.56,0.257725090401036,1.8636503407540248,Metal,353.085
C1Ga1Ho3,221,1.63396,41.8555,0.31845,15.1381,2.79809,5.40E-05,34.666666666666664,47.599999999999994,23.184402913362142,35.44438705740443,0.8086354601644247,0.500974679241718,61.0,38.99999999999999,25.037749277618563,62.62331834069477,82.22133333333333,115.3048,51.69140029063489,82.21874471721017,0.77343994292773,0.4673371273288165,152.919,96.5558,63.05136209119956,152.60440721368437,143.0,176.2,127.22546594013497,160.09870008711286,0.9918150079843471,0.6859187710180342,159.0,122.19999999999999,65.09992319503918,224.3951871141625,1.8633333333333333,1.61,1.783916909969809,1.5373997918165518,1.0562946567233988,1.0572595093123924,1.3199999999999998,0.37599999999999995,0.5402057221302105,1.8782672866234988,Metal,179.995
Cl1O4Tl1,216,2.19948,56.9381,0.33517,18.1523,1.9836,7.72E-05,35.333333333333336,21.66666666666667,22.25057861559713,13.341837539288852,0.6940943704246907,0.9058532407093172,73.0,10.666666666666668,32.49957264676295,26.232930958371146,85.27633333333334,50.637666666666675,48.75836763369851,27.930004005934975,0.6265940265078311,0.8454580546870272,188.381,28.155,84.59254462947008,62.23468423636455,94.33333333333333,71.16666666666667,83.94554293449339,63.47744529244768,0.9854413640764488,1.0394467090010915,108.0,18.833333333333336,45.40435612973226,83.29499117927536,2.8800000000000003,3.16,2.8094753815175175,3.1087932244554746,1.075355467445105,0.7711435711670503,1.4,1.9533333333333331,0.6048691318514002,3.9544854982102997,Non-Metal,285.185
Ir2P1,225,2.33728,268.211,0.328467,8.55554,12.8231,2.37E-05,46.0,56.33333333333333,33.98529093593286,44.63657907907063,0.4446823759700532,0.2996534262353099,62.0,46.33333333333333,31.0,51.57626499768193,111.5955,138.46933333333334,77.16041315337807,104.59886238755242,0.402738979314051,0.2652848024664054,161.24300000000002,117.82,80.6215,128.55992508121997,139.0,152.66666666666666,132.81566172707193,146.9795890027923,0.6489914515685007,0.5191742840448135,82.0,87.33333333333334,41.0,124.36684088257252,2.1950000000000003,2.1966666666666668,2.1949943052317926,2.1966616033690385,0.6931445861336378,0.6358106533625547,0.010000000000000231,0.7366666666666668,0.0050000000000001155,1.638295184364256,Metal,353.052
Si4,139,2.03404,75.7736,0.258252,10.5501,12.063,4.36E-05,14.0,14.0,14.0,14.0,-0.0,-0.0,0.0,0.0,0.0,0.0,28.085,28.085,28.085,28.085,-0.0,-0.0,0.0,0.0,0.0,0.0,111.0,111.0,111.0,111.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,-0.0,-0.0,0.0,0.0,0.0,0.0,Non-Metal,541.191
Er4Ge4Ir4,62,2.10955,135.522,0.361467,35.7368,2.02365,3.37E-05,59.0,58.99999999999999,55.129392324190405,55.12939232419041,1.038844137521286,1.038844137521286,45.0,14.999999999999998,19.44222209522358,69.04587846738814,144.03533333333334,144.0353333333333,132.6678766428333,132.66787664283333,1.0274684300894572,1.0274684300894572,119.58700000000002,39.86233333333334,51.50900673560779,168.95550377605997,177.0,177.0,171.96114139290538,171.96114139290538,1.070783941847283,1.0707839418472833,101.0,33.666666666666664,41.28760911782937,205.7673983463421,1.8166666666666667,1.8166666666666667,1.7633836422130829,1.7633836422130829,1.070919260989082,1.0709192609890819,0.9600000000000002,0.32000000000000006,0.4150769674275952,2.1113502788500065,Metal,230.985
Co4In2Zr4,127,1.9799,94.8928,0.266976,28.9749,4.69468,4.38E-05,38.666666666666664,36.6,37.54394847405583,35.5966163740972,1.0704697759848556,1.0746967326457812,22.0,6.199999999999999,9.030811456096044,42.52340531989413,88.325,83.0264,85.14501235595338,80.2027131026423,1.0638161158026127,1.0742723408596433,55.885,13.526000000000003,22.906861519349757,96.47744134418159,171.33333333333334,174.4,169.67263413140944,172.54772714499842,1.0886243022835398,1.0294871552273006,54.0,51.2,24.567367696917707,204.63430797400517,1.6633333333333333,1.6400000000000001,1.644913875936844,1.619152655899457,1.0879067069388635,1.0543128670844897,0.5499999999999998,0.39599999999999996,0.239211668240122,1.9143834516627019,Metal,337.106
La8Sb6,220,1.96501,52.9047,0.285929,42.1116,1.82853,4.51E-05,54.0,54.42857142857143,53.91660226683428,54.34665893288067,0.6916031758694977,0.6736450303113332,6.0,10.714285714285712,3.0,39.22540825869407,130.3325,131.55714285714285,130.05027028038043,131.27980382652717,0.6909825035084944,0.6716322408436877,17.144999999999996,27.19142857142856,8.572499999999998,94.99119860410698,164.0,168.42857142857142,161.04347239177378,165.50584592262615,0.6751741328554124,0.6399835097890312,62.0,54.428571428571416,31.0,125.16120217788036,1.575,1.5071428571428571,1.5016657417681205,1.4363549008423693,0.6469539532366189,0.6793258330737465,0.9499999999999997,0.2499999999999999,0.47499999999999987,1.0802730191569017,Metal,211.985
Ce4O12Sr4,62,2.05806,119.258,0.298897,55.9793,3.31914,3.92E-05,34.666666666666664,24.000000000000004,26.027584137086478,16.236645557586858,0.8908380047689335,1.0374312377016655,50.0,6.800000000000002,20.548046676563256,28.13112155602759,81.245,55.14660000000001,58.129234791300526,34.69555979064638,0.8648142585038933,1.0126310417253395,124.11700000000002,18.423800000000004,50.87067191090233,65.005278909947,150.66666666666666,109.6,124.82043550959871,85.16632570669145,0.9548543369276239,1.0843306672249355,171.0,15.000000000000007,73.91135832122752,127.00015748021731,1.836666666666667,2.478,1.5411090004752024,2.124826094223666,0.92104350529892,0.5664503169786678,2.49,1.874,1.135850146610703,3.238341550855932,Non-Metal,417.876
As4K4Ni2,63,2.14213,33.1573,0.278544,30.8172,1.36354,9.48E-05,26.666666666666668,26.400000000000002,25.99013432401299,25.60581613073983,1.0741414294556075,1.033959397372337,14.0,7.6000000000000005,5.792715732327588,30.989030317194505,57.571,57.3466,55.605370342281375,55.00761601901987,1.0653745969699107,1.0181791683671486,35.824,18.230200000000004,14.646590206142406,67.59542004899444,168.66666666666666,172.60000000000002,160.410378824396,162.79524050000222,1.0480217415511035,0.978287003710165,129.0,67.4,54.46915538989832,205.44098909419225,1.6366666666666667,1.5820000000000003,1.5058021205865273,1.435868975309645,1.026678085593713,0.9976793368950194,1.3600000000000003,0.544,0.5878964383479647,1.8752642480461257,Non-Metal,255.945
Sn2Te6Tl8,140,2.22664,25.0626,0.272139,51.0892,0.471544,0.000108645,61.0,66.25,59.49577448042323,64.58252397473859,1.0727855781632294,0.8835570319819226,31.0,34.25,14.165686240583852,80.30333118868731,150.23,164.87875,145.74448324674862,160.03836779280118,1.067274208253544,0.8722388450367189,85.67,87.35125,38.461451697338035,200.34372788566404,141.33333333333334,142.25,140.64767930516,141.39944871492943,1.0938310837868672,0.9571785952095972,33.0,59.875,13.719410418171119,169.63223087019753,2.0333333333333337,2.0525,2.0325216384546527,2.052009316200381,1.0982138204393734,0.9687640335733924,0.14000000000000012,0.775,0.05734883511361757,2.435844309474643,Metal,141.053
Ga6Hf10,193,1.85508,115.822,0.271723,46.7146,4.22919,3.20E-05,51.5,56.625,47.24404724407086,52.492039318250974,0.6116846784413297,0.5076598866633677,41.0,33.375,20.5,46.47731301398565,124.10650000000001,137.70237500000002,111.55652499966105,125.465610881971,0.5938012052292221,0.48604046728144745,108.76700000000001,85.41012500000001,54.383500000000005,114.57930339541312,172.0,181.0,168.1903683330291,177.36449021899753,0.6710806543560228,0.5946153416074483,72.0,79.0,36.0,139.64598096615597,1.5550000000000002,1.49125,1.5339491516996253,1.471783943869577,0.6796403680688156,0.6891196353398098,0.51,0.13375000000000004,0.255,1.0587057251663468,Metal,288.971
Dy2In2Pt4,194,2.26855,114.796,0.362544,24.126,1.7557,3.93E-05,64.33333333333333,67.75,63.18464349427502,66.60123849397424,1.0811373595631604,0.971144855152422,29.0,26.75,11.897712198383164,80.82929543179254,157.46733333333333,166.8715,153.82549864760966,163.2400283923005,1.076101619854904,0.9605939001241321,80.266,68.8375,32.96112345712075,199.58676865338543,187.0,184.5,184.64784237009863,182.70544672517465,1.085787138681149,1.0437819712374692,72.0,49.5,30.23243291566195,215.96874773911156,1.7599999999999998,1.89,1.7044001352638303,1.832999648775048,1.0676969602004642,0.9398075659308447,1.0599999999999998,0.835,0.4329742101634537,2.272168567690346,Metal,200.026
Be5Hf1,191,1.66084,123.318,0.166521,14.8957,23.606,4.36E-05,38.0,15.333333333333334,16.97056274847714,6.475481627442267,0.20619205063323187,0.5235863374812598,68.0,8.666666666666666,34.0,12.454361128179603,93.751,37.25833333333333,40.10675603935078,14.823586802059735,0.19277333299697333,0.5025652235339146,169.478,22.238333333333333,84.739,30.681646567795394,160.0,128.0,152.6302722267113,124.17254281249683,0.6474466390346325,0.5840859317593606,96.0,58.66666666666668,48.0,99.56349174717052,1.435,1.525,1.428635712839351,1.5213889901199422,0.6887154213383316,0.40871510678544887,0.27,1.0916666666666668,0.135,1.3261525385699622,Metal,632.093
Li6N2,194,1.87413,54.2655,0.208776,18.7041,6.20457,0.000113183,5.0,4.0,4.58257569495584,3.7077927510673403,0.6108643020548935,0.6853142072764582,4.0,0.5,2.0,2.850438562747845,10.474,8.7075,9.860151469424798,8.272805530730038,0.6351265516985869,0.6738751073610711,7.066,1.7040000000000002,3.533,6.273921112430407,111.5,139.25,96.70573922989266,127.08209335461889,0.5635634245777579,0.3262647887159992,111.0,111.25,55.5,126.03000634769484,2.01,1.495,1.7260359208313134,1.3005826395945346,0.5553992673821866,0.6930073545776154,2.06,0.025000000000000022,1.03,1.057272434143632,Non-Metal,773.894
La3O7Ta1,65,2.03587,145.652,0.282821,30.3029,6.99383,3.22E-05,46.0,27.272727272727273,32.16838325052532,16.709427719234245,0.8671595271583599,0.9776234678330153,65.0,10.454545454545453,27.65260686927485,32.487251154927,111.95066666666666,64.51418181818183,73.81107006441802,35.96256525637361,0.843374523483138,0.9524412475867112,164.949,27.701999999999998,69.98545188981939,77.27527484110682,147.66666666666666,101.9090909090909,123.24480295498074,80.09773337521071,0.9610279286159782,1.0080551441356032,152.0,35.0,70.50453098127021,120.32195103482341,2.013333333333333,2.625454545454545,1.7838053505445977,2.337456255845809,0.9767052169943296,0.5530450471156428,2.34,2.0527272727272727,1.021937158320195,3.4341994146867343,Non-Metal,442.959
C1Tb3Tl1,221,1.93952,37.0597,0.373204,15.3873,0.997857,5.98E-05,50.666666666666664,56.400000000000006,31.611847290888928,42.17695942370419,0.8262745281683008,0.6953260345417785,75.0,37.8,32.25247621845836,70.46871646340666,125.10533333333335,138.6332,73.06957712490565,99.70543771419746,0.8050036411533776,0.6877688106835209,192.369,92.95280000000001,82.09460165091382,173.17147024865267,149.33333333333334,179.60000000000002,132.98234073110302,164.115420964359,0.9973947209727596,0.7122825304747161,158.0,121.6,64.6752571613665,227.23151189920824,1.93,1.638,1.8412688160976745,1.551467981366074,1.0548815934737479,1.0708238468791076,1.3499999999999999,0.31199999999999994,0.5565968020030297,1.9047330521624282,Metal,132.999
Pd2Si2Sr1,139,2.26414,90.3316,0.321135,14.7664,3.74831,5.22E-05,32.666666666666664,31.600000000000005,29.032860096370158,27.511297056940457,1.0003493059898103,0.9642750998432954,32.0,12.8,13.59738536958076,37.76559280615095,74.04166666666667,71.32600000000001,63.97843963158535,60.07858880239956,0.9809592048653897,0.9440324241770535,78.33500000000001,31.334000000000003,33.39033201725048,85.63133907629847,166.33333333333334,155.8,160.15896960600935,150.44324635802175,1.062470937439931,1.0767650891586558,108.0,23.800000000000004,44.13111776916097,180.92318812136824,1.6833333333333333,1.83,1.5835555243737653,1.7539420238688697,1.0440615211366207,0.952187168469805,1.2500000000000002,0.6900000000000002,0.5328122454381927,2.176465023840264,Metal,309.853
